"Año","Cuadro","Correlativo filas","Correlativo columnas","Valor","Unidad","ID Agregado","Agregado","ID Detalle","Detalle","ID SCN","SCN","ID Tipo energía","Tipo energía","ID Energético","Energético"
2013,"Balance Energético","bf001","bc001",0,"Terajoules",1,"OFERTA TOTAL","OT01","Producción",1,"Oferta",1,"Energía primaria","EP01","Petróleo"
2013,"Balance Energético","bf002","bc001",0,"Terajoules",1,"OFERTA TOTAL","OT02","Importación",1,"Oferta",1,"Energía primaria","EP01","Petróleo"
2013,"Balance Energético","bf003","bc001",0,"Terajoules",1,"OFERTA TOTAL","OT03","Exportación",2,"Utilización",1,"Energía primaria","EP01","Petróleo"
2013,"Balance Energético","bf004","bc001",0,"Terajoules",1,"OFERTA TOTAL","OT04","Variación De Inventarios",2,"Utilización",1,"Energía primaria","EP01","Petróleo"
2013,"Balance Energético","bf005","bc001",0,"Terajoules",1,"OFERTA TOTAL","OT05","No Aprovechado",2,"Utilización",1,"Energía primaria","EP01","Petróleo"
2013,"Balance Energético","bf007","bc001",0,"Terajoules",2,"TRANSFORMACIÓN","TR01","Refinerías",2,"Utilización",1,"Energía primaria","EP01","Petróleo"
2013,"Balance Energético","bf008","bc001",0,"Terajoules",2,"TRANSFORMACIÓN","TR02","Centrales Eléctricas",2,"Utilización",1,"Energía primaria","EP01","Petróleo"
2013,"Balance Energético","bf009","bc001",0,"Terajoules",2,"TRANSFORMACIÓN","TR03","Autoproductores",2,"Utilización",1,"Energía primaria","EP01","Petróleo"
2013,"Balance Energético","bf010","bc001",0,"Terajoules",2,"TRANSFORMACIÓN","TR04","Centros De Gas",2,"Utilización",1,"Energía primaria","EP01","Petróleo"
2013,"Balance Energético","bf011","bc001",0,"Terajoules",2,"TRANSFORMACIÓN","TR05","Carbonera",2,"Utilización",1,"Energía primaria","EP01","Petróleo"
2013,"Balance Energético","bf012","bc001",0,"Terajoules",2,"TRANSFORMACIÓN","TR06","Coquería Y Altos Hornos",2,"Utilización",1,"Energía primaria","EP01","Petróleo"
2013,"Balance Energético","bf013","bc001",0,"Terajoules",2,"TRANSFORMACIÓN","TR07","Destilería",2,"Utilización",1,"Energía primaria","EP01","Petróleo"
2013,"Balance Energético","bf014","bc001",0,"Terajoules",2,"TRANSFORMACIÓN","TR08","Otros Centros",2,"Utilización",1,"Energía primaria","EP01","Petróleo"
2013,"Balance Energético","bf016","bc001",0,"Terajoules",3,"CONSUMO PROPIO","CP01","Consumo Propio",2,"Utilización",1,"Energía primaria","EP01","Petróleo"
2013,"Balance Energético","bf017","bc001",0,"Terajoules",4,"PÉRDIDAS","PE01","Pérdidas",2,"Utilización",1,"Energía primaria","EP01","Petróleo"
2013,"Balance Energético","bf018","bc001",0,"Terajoules",5,"AJUSTE","AJ01","Ajuste",2,"Utilización",1,"Energía primaria","EP01","Petróleo"
2013,"Balance Energético","bf019","bc001",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE01","Transporte",2,"Utilización",1,"Energía primaria","EP01","Petróleo"
2013,"Balance Energético","bf020","bc001",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE02","Industrial",2,"Utilización",1,"Energía primaria","EP01","Petróleo"
2013,"Balance Energético","bf021","bc001",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE03","Residencial",2,"Utilización",1,"Energía primaria","EP01","Petróleo"
2013,"Balance Energético","bf022","bc001",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE04","Comercial, Servicios, Público",2,"Utilización",1,"Energía primaria","EP01","Petróleo"
2013,"Balance Energético","bf023","bc001",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE05","Agro, Pesca Y Minería",2,"Utilización",1,"Energía primaria","EP01","Petróleo"
2013,"Balance Energético","bf024","bc001",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE06","Construcción Y Otros",2,"Utilización",1,"Energía primaria","EP01","Petróleo"
2013,"Balance Energético","bf026","bc001",0,"Terajoules",7,"CONSUMO NO ENERGÉTICO","CN01","Consumo No Energético",2,"Utilización",1,"Energía primaria","EP01","Petróleo"
2013,"Balance Energético","bf001","bc002",0,"Terajoules",1,"OFERTA TOTAL","OT01","Producción",1,"Oferta",1,"Energía primaria","EP02","Gas Natural"
2013,"Balance Energético","bf002","bc002",0,"Terajoules",1,"OFERTA TOTAL","OT02","Importación",1,"Oferta",1,"Energía primaria","EP02","Gas Natural"
2013,"Balance Energético","bf003","bc002",0,"Terajoules",1,"OFERTA TOTAL","OT03","Exportación",2,"Utilización",1,"Energía primaria","EP02","Gas Natural"
2013,"Balance Energético","bf004","bc002",0,"Terajoules",1,"OFERTA TOTAL","OT04","Variación De Inventarios",2,"Utilización",1,"Energía primaria","EP02","Gas Natural"
2013,"Balance Energético","bf005","bc002",0,"Terajoules",1,"OFERTA TOTAL","OT05","No Aprovechado",2,"Utilización",1,"Energía primaria","EP02","Gas Natural"
2013,"Balance Energético","bf007","bc002",0,"Terajoules",2,"TRANSFORMACIÓN","TR01","Refinerías",2,"Utilización",1,"Energía primaria","EP02","Gas Natural"
2013,"Balance Energético","bf008","bc002",0,"Terajoules",2,"TRANSFORMACIÓN","TR02","Centrales Eléctricas",2,"Utilización",1,"Energía primaria","EP02","Gas Natural"
2013,"Balance Energético","bf009","bc002",0,"Terajoules",2,"TRANSFORMACIÓN","TR03","Autoproductores",2,"Utilización",1,"Energía primaria","EP02","Gas Natural"
2013,"Balance Energético","bf010","bc002",0,"Terajoules",2,"TRANSFORMACIÓN","TR04","Centros De Gas",2,"Utilización",1,"Energía primaria","EP02","Gas Natural"
2013,"Balance Energético","bf011","bc002",0,"Terajoules",2,"TRANSFORMACIÓN","TR05","Carbonera",2,"Utilización",1,"Energía primaria","EP02","Gas Natural"
2013,"Balance Energético","bf012","bc002",0,"Terajoules",2,"TRANSFORMACIÓN","TR06","Coquería Y Altos Hornos",2,"Utilización",1,"Energía primaria","EP02","Gas Natural"
2013,"Balance Energético","bf013","bc002",0,"Terajoules",2,"TRANSFORMACIÓN","TR07","Destilería",2,"Utilización",1,"Energía primaria","EP02","Gas Natural"
2013,"Balance Energético","bf014","bc002",0,"Terajoules",2,"TRANSFORMACIÓN","TR08","Otros Centros",2,"Utilización",1,"Energía primaria","EP02","Gas Natural"
2013,"Balance Energético","bf016","bc002",0,"Terajoules",3,"CONSUMO PROPIO","CP01","Consumo Propio",2,"Utilización",1,"Energía primaria","EP02","Gas Natural"
2013,"Balance Energético","bf017","bc002",0,"Terajoules",4,"PÉRDIDAS","PE01","Pérdidas",2,"Utilización",1,"Energía primaria","EP02","Gas Natural"
2013,"Balance Energético","bf018","bc002",0,"Terajoules",5,"AJUSTE","AJ01","Ajuste",2,"Utilización",1,"Energía primaria","EP02","Gas Natural"
2013,"Balance Energético","bf019","bc002",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE01","Transporte",2,"Utilización",1,"Energía primaria","EP02","Gas Natural"
2013,"Balance Energético","bf020","bc002",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE02","Industrial",2,"Utilización",1,"Energía primaria","EP02","Gas Natural"
2013,"Balance Energético","bf021","bc002",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE03","Residencial",2,"Utilización",1,"Energía primaria","EP02","Gas Natural"
2013,"Balance Energético","bf022","bc002",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE04","Comercial, Servicios, Público",2,"Utilización",1,"Energía primaria","EP02","Gas Natural"
2013,"Balance Energético","bf023","bc002",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE05","Agro, Pesca Y Minería",2,"Utilización",1,"Energía primaria","EP02","Gas Natural"
2013,"Balance Energético","bf024","bc002",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE06","Construcción Y Otros",2,"Utilización",1,"Energía primaria","EP02","Gas Natural"
2013,"Balance Energético","bf026","bc002",0,"Terajoules",7,"CONSUMO NO ENERGÉTICO","CN01","Consumo No Energético",2,"Utilización",1,"Energía primaria","EP02","Gas Natural"
2013,"Balance Energético","bf001","bc003",0,"Terajoules",1,"OFERTA TOTAL","OT01","Producción",1,"Oferta",1,"Energía primaria","EP03","Carbón Mineral"
2013,"Balance Energético","bf002","bc003",0,"Terajoules",1,"OFERTA TOTAL","OT02","Importación",1,"Oferta",1,"Energía primaria","EP03","Carbón Mineral"
2013,"Balance Energético","bf003","bc003",0,"Terajoules",1,"OFERTA TOTAL","OT03","Exportación",2,"Utilización",1,"Energía primaria","EP03","Carbón Mineral"
2013,"Balance Energético","bf004","bc003",0,"Terajoules",1,"OFERTA TOTAL","OT04","Variación De Inventarios",2,"Utilización",1,"Energía primaria","EP03","Carbón Mineral"
2013,"Balance Energético","bf005","bc003",0,"Terajoules",1,"OFERTA TOTAL","OT05","No Aprovechado",2,"Utilización",1,"Energía primaria","EP03","Carbón Mineral"
2013,"Balance Energético","bf007","bc003",0,"Terajoules",2,"TRANSFORMACIÓN","TR01","Refinerías",2,"Utilización",1,"Energía primaria","EP03","Carbón Mineral"
2013,"Balance Energético","bf008","bc003",0,"Terajoules",2,"TRANSFORMACIÓN","TR02","Centrales Eléctricas",2,"Utilización",1,"Energía primaria","EP03","Carbón Mineral"
2013,"Balance Energético","bf009","bc003",0,"Terajoules",2,"TRANSFORMACIÓN","TR03","Autoproductores",2,"Utilización",1,"Energía primaria","EP03","Carbón Mineral"
2013,"Balance Energético","bf010","bc003",0,"Terajoules",2,"TRANSFORMACIÓN","TR04","Centros De Gas",2,"Utilización",1,"Energía primaria","EP03","Carbón Mineral"
2013,"Balance Energético","bf011","bc003",0,"Terajoules",2,"TRANSFORMACIÓN","TR05","Carbonera",2,"Utilización",1,"Energía primaria","EP03","Carbón Mineral"
2013,"Balance Energético","bf012","bc003",0,"Terajoules",2,"TRANSFORMACIÓN","TR06","Coquería Y Altos Hornos",2,"Utilización",1,"Energía primaria","EP03","Carbón Mineral"
2013,"Balance Energético","bf013","bc003",0,"Terajoules",2,"TRANSFORMACIÓN","TR07","Destilería",2,"Utilización",1,"Energía primaria","EP03","Carbón Mineral"
2013,"Balance Energético","bf014","bc003",0,"Terajoules",2,"TRANSFORMACIÓN","TR08","Otros Centros",2,"Utilización",1,"Energía primaria","EP03","Carbón Mineral"
2013,"Balance Energético","bf016","bc003",0,"Terajoules",3,"CONSUMO PROPIO","CP01","Consumo Propio",2,"Utilización",1,"Energía primaria","EP03","Carbón Mineral"
2013,"Balance Energético","bf017","bc003",0,"Terajoules",4,"PÉRDIDAS","PE01","Pérdidas",2,"Utilización",1,"Energía primaria","EP03","Carbón Mineral"
2013,"Balance Energético","bf018","bc003",0,"Terajoules",5,"AJUSTE","AJ01","Ajuste",2,"Utilización",1,"Energía primaria","EP03","Carbón Mineral"
2013,"Balance Energético","bf019","bc003",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE01","Transporte",2,"Utilización",1,"Energía primaria","EP03","Carbón Mineral"
2013,"Balance Energético","bf020","bc003",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE02","Industrial",2,"Utilización",1,"Energía primaria","EP03","Carbón Mineral"
2013,"Balance Energético","bf021","bc003",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE03","Residencial",2,"Utilización",1,"Energía primaria","EP03","Carbón Mineral"
2013,"Balance Energético","bf022","bc003",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE04","Comercial, Servicios, Público",2,"Utilización",1,"Energía primaria","EP03","Carbón Mineral"
2013,"Balance Energético","bf023","bc003",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE05","Agro, Pesca Y Minería",2,"Utilización",1,"Energía primaria","EP03","Carbón Mineral"
2013,"Balance Energético","bf024","bc003",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE06","Construcción Y Otros",2,"Utilización",1,"Energía primaria","EP03","Carbón Mineral"
2013,"Balance Energético","bf026","bc003",0,"Terajoules",7,"CONSUMO NO ENERGÉTICO","CN01","Consumo No Energético",2,"Utilización",1,"Energía primaria","EP03","Carbón Mineral"
2013,"Balance Energético","bf001","bc004",0,"Terajoules",1,"OFERTA TOTAL","OT01","Producción",1,"Oferta",1,"Energía primaria","EP04","Hidroenergía"
2013,"Balance Energético","bf002","bc004",0,"Terajoules",1,"OFERTA TOTAL","OT02","Importación",1,"Oferta",1,"Energía primaria","EP04","Hidroenergía"
2013,"Balance Energético","bf003","bc004",0,"Terajoules",1,"OFERTA TOTAL","OT03","Exportación",2,"Utilización",1,"Energía primaria","EP04","Hidroenergía"
2013,"Balance Energético","bf004","bc004",0,"Terajoules",1,"OFERTA TOTAL","OT04","Variación De Inventarios",2,"Utilización",1,"Energía primaria","EP04","Hidroenergía"
2013,"Balance Energético","bf005","bc004",0,"Terajoules",1,"OFERTA TOTAL","OT05","No Aprovechado",2,"Utilización",1,"Energía primaria","EP04","Hidroenergía"
2013,"Balance Energético","bf007","bc004",0,"Terajoules",2,"TRANSFORMACIÓN","TR01","Refinerías",2,"Utilización",1,"Energía primaria","EP04","Hidroenergía"
2013,"Balance Energético","bf008","bc004",0,"Terajoules",2,"TRANSFORMACIÓN","TR02","Centrales Eléctricas",2,"Utilización",1,"Energía primaria","EP04","Hidroenergía"
2013,"Balance Energético","bf009","bc004",0,"Terajoules",2,"TRANSFORMACIÓN","TR03","Autoproductores",2,"Utilización",1,"Energía primaria","EP04","Hidroenergía"
2013,"Balance Energético","bf010","bc004",0,"Terajoules",2,"TRANSFORMACIÓN","TR04","Centros De Gas",2,"Utilización",1,"Energía primaria","EP04","Hidroenergía"
2013,"Balance Energético","bf011","bc004",0,"Terajoules",2,"TRANSFORMACIÓN","TR05","Carbonera",2,"Utilización",1,"Energía primaria","EP04","Hidroenergía"
2013,"Balance Energético","bf012","bc004",0,"Terajoules",2,"TRANSFORMACIÓN","TR06","Coquería Y Altos Hornos",2,"Utilización",1,"Energía primaria","EP04","Hidroenergía"
2013,"Balance Energético","bf013","bc004",0,"Terajoules",2,"TRANSFORMACIÓN","TR07","Destilería",2,"Utilización",1,"Energía primaria","EP04","Hidroenergía"
2013,"Balance Energético","bf014","bc004",0,"Terajoules",2,"TRANSFORMACIÓN","TR08","Otros Centros",2,"Utilización",1,"Energía primaria","EP04","Hidroenergía"
2013,"Balance Energético","bf016","bc004",0,"Terajoules",3,"CONSUMO PROPIO","CP01","Consumo Propio",2,"Utilización",1,"Energía primaria","EP04","Hidroenergía"
2013,"Balance Energético","bf017","bc004",0,"Terajoules",4,"PÉRDIDAS","PE01","Pérdidas",2,"Utilización",1,"Energía primaria","EP04","Hidroenergía"
2013,"Balance Energético","bf018","bc004",0,"Terajoules",5,"AJUSTE","AJ01","Ajuste",2,"Utilización",1,"Energía primaria","EP04","Hidroenergía"
2013,"Balance Energético","bf019","bc004",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE01","Transporte",2,"Utilización",1,"Energía primaria","EP04","Hidroenergía"
2013,"Balance Energético","bf020","bc004",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE02","Industrial",2,"Utilización",1,"Energía primaria","EP04","Hidroenergía"
2013,"Balance Energético","bf021","bc004",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE03","Residencial",2,"Utilización",1,"Energía primaria","EP04","Hidroenergía"
2013,"Balance Energético","bf022","bc004",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE04","Comercial, Servicios, Público",2,"Utilización",1,"Energía primaria","EP04","Hidroenergía"
2013,"Balance Energético","bf023","bc004",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE05","Agro, Pesca Y Minería",2,"Utilización",1,"Energía primaria","EP04","Hidroenergía"
2013,"Balance Energético","bf024","bc004",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE06","Construcción Y Otros",2,"Utilización",1,"Energía primaria","EP04","Hidroenergía"
2013,"Balance Energético","bf026","bc004",0,"Terajoules",7,"CONSUMO NO ENERGÉTICO","CN01","Consumo No Energético",2,"Utilización",1,"Energía primaria","EP04","Hidroenergía"
2013,"Balance Energético","bf001","bc005",0,"Terajoules",1,"OFERTA TOTAL","OT01","Producción",1,"Oferta",1,"Energía primaria","EP05","Geotermia"
2013,"Balance Energético","bf002","bc005",0,"Terajoules",1,"OFERTA TOTAL","OT02","Importación",1,"Oferta",1,"Energía primaria","EP05","Geotermia"
2013,"Balance Energético","bf003","bc005",0,"Terajoules",1,"OFERTA TOTAL","OT03","Exportación",2,"Utilización",1,"Energía primaria","EP05","Geotermia"
2013,"Balance Energético","bf004","bc005",0,"Terajoules",1,"OFERTA TOTAL","OT04","Variación De Inventarios",2,"Utilización",1,"Energía primaria","EP05","Geotermia"
2013,"Balance Energético","bf005","bc005",0,"Terajoules",1,"OFERTA TOTAL","OT05","No Aprovechado",2,"Utilización",1,"Energía primaria","EP05","Geotermia"
2013,"Balance Energético","bf007","bc005",0,"Terajoules",2,"TRANSFORMACIÓN","TR01","Refinerías",2,"Utilización",1,"Energía primaria","EP05","Geotermia"
2013,"Balance Energético","bf008","bc005",0,"Terajoules",2,"TRANSFORMACIÓN","TR02","Centrales Eléctricas",2,"Utilización",1,"Energía primaria","EP05","Geotermia"
2013,"Balance Energético","bf009","bc005",0,"Terajoules",2,"TRANSFORMACIÓN","TR03","Autoproductores",2,"Utilización",1,"Energía primaria","EP05","Geotermia"
2013,"Balance Energético","bf010","bc005",0,"Terajoules",2,"TRANSFORMACIÓN","TR04","Centros De Gas",2,"Utilización",1,"Energía primaria","EP05","Geotermia"
2013,"Balance Energético","bf011","bc005",0,"Terajoules",2,"TRANSFORMACIÓN","TR05","Carbonera",2,"Utilización",1,"Energía primaria","EP05","Geotermia"
2013,"Balance Energético","bf012","bc005",0,"Terajoules",2,"TRANSFORMACIÓN","TR06","Coquería Y Altos Hornos",2,"Utilización",1,"Energía primaria","EP05","Geotermia"
2013,"Balance Energético","bf013","bc005",0,"Terajoules",2,"TRANSFORMACIÓN","TR07","Destilería",2,"Utilización",1,"Energía primaria","EP05","Geotermia"
2013,"Balance Energético","bf014","bc005",0,"Terajoules",2,"TRANSFORMACIÓN","TR08","Otros Centros",2,"Utilización",1,"Energía primaria","EP05","Geotermia"
2013,"Balance Energético","bf016","bc005",0,"Terajoules",3,"CONSUMO PROPIO","CP01","Consumo Propio",2,"Utilización",1,"Energía primaria","EP05","Geotermia"
2013,"Balance Energético","bf017","bc005",0,"Terajoules",4,"PÉRDIDAS","PE01","Pérdidas",2,"Utilización",1,"Energía primaria","EP05","Geotermia"
2013,"Balance Energético","bf018","bc005",0,"Terajoules",5,"AJUSTE","AJ01","Ajuste",2,"Utilización",1,"Energía primaria","EP05","Geotermia"
2013,"Balance Energético","bf019","bc005",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE01","Transporte",2,"Utilización",1,"Energía primaria","EP05","Geotermia"
2013,"Balance Energético","bf020","bc005",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE02","Industrial",2,"Utilización",1,"Energía primaria","EP05","Geotermia"
2013,"Balance Energético","bf021","bc005",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE03","Residencial",2,"Utilización",1,"Energía primaria","EP05","Geotermia"
2013,"Balance Energético","bf022","bc005",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE04","Comercial, Servicios, Público",2,"Utilización",1,"Energía primaria","EP05","Geotermia"
2013,"Balance Energético","bf023","bc005",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE05","Agro, Pesca Y Minería",2,"Utilización",1,"Energía primaria","EP05","Geotermia"
2013,"Balance Energético","bf024","bc005",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE06","Construcción Y Otros",2,"Utilización",1,"Energía primaria","EP05","Geotermia"
2013,"Balance Energético","bf026","bc005",0,"Terajoules",7,"CONSUMO NO ENERGÉTICO","CN01","Consumo No Energético",2,"Utilización",1,"Energía primaria","EP05","Geotermia"
2013,"Balance Energético","bf001","bc006",0,"Terajoules",1,"OFERTA TOTAL","OT01","Producción",1,"Oferta",1,"Energía primaria","EP06","Nuclear"
2013,"Balance Energético","bf002","bc006",0,"Terajoules",1,"OFERTA TOTAL","OT02","Importación",1,"Oferta",1,"Energía primaria","EP06","Nuclear"
2013,"Balance Energético","bf003","bc006",0,"Terajoules",1,"OFERTA TOTAL","OT03","Exportación",2,"Utilización",1,"Energía primaria","EP06","Nuclear"
2013,"Balance Energético","bf004","bc006",0,"Terajoules",1,"OFERTA TOTAL","OT04","Variación De Inventarios",2,"Utilización",1,"Energía primaria","EP06","Nuclear"
2013,"Balance Energético","bf005","bc006",0,"Terajoules",1,"OFERTA TOTAL","OT05","No Aprovechado",2,"Utilización",1,"Energía primaria","EP06","Nuclear"
2013,"Balance Energético","bf007","bc006",0,"Terajoules",2,"TRANSFORMACIÓN","TR01","Refinerías",2,"Utilización",1,"Energía primaria","EP06","Nuclear"
2013,"Balance Energético","bf008","bc006",0,"Terajoules",2,"TRANSFORMACIÓN","TR02","Centrales Eléctricas",2,"Utilización",1,"Energía primaria","EP06","Nuclear"
2013,"Balance Energético","bf009","bc006",0,"Terajoules",2,"TRANSFORMACIÓN","TR03","Autoproductores",2,"Utilización",1,"Energía primaria","EP06","Nuclear"
2013,"Balance Energético","bf010","bc006",0,"Terajoules",2,"TRANSFORMACIÓN","TR04","Centros De Gas",2,"Utilización",1,"Energía primaria","EP06","Nuclear"
2013,"Balance Energético","bf011","bc006",0,"Terajoules",2,"TRANSFORMACIÓN","TR05","Carbonera",2,"Utilización",1,"Energía primaria","EP06","Nuclear"
2013,"Balance Energético","bf012","bc006",0,"Terajoules",2,"TRANSFORMACIÓN","TR06","Coquería Y Altos Hornos",2,"Utilización",1,"Energía primaria","EP06","Nuclear"
2013,"Balance Energético","bf013","bc006",0,"Terajoules",2,"TRANSFORMACIÓN","TR07","Destilería",2,"Utilización",1,"Energía primaria","EP06","Nuclear"
2013,"Balance Energético","bf014","bc006",0,"Terajoules",2,"TRANSFORMACIÓN","TR08","Otros Centros",2,"Utilización",1,"Energía primaria","EP06","Nuclear"
2013,"Balance Energético","bf016","bc006",0,"Terajoules",3,"CONSUMO PROPIO","CP01","Consumo Propio",2,"Utilización",1,"Energía primaria","EP06","Nuclear"
2013,"Balance Energético","bf017","bc006",0,"Terajoules",4,"PÉRDIDAS","PE01","Pérdidas",2,"Utilización",1,"Energía primaria","EP06","Nuclear"
2013,"Balance Energético","bf018","bc006",0,"Terajoules",5,"AJUSTE","AJ01","Ajuste",2,"Utilización",1,"Energía primaria","EP06","Nuclear"
2013,"Balance Energético","bf019","bc006",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE01","Transporte",2,"Utilización",1,"Energía primaria","EP06","Nuclear"
2013,"Balance Energético","bf020","bc006",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE02","Industrial",2,"Utilización",1,"Energía primaria","EP06","Nuclear"
2013,"Balance Energético","bf021","bc006",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE03","Residencial",2,"Utilización",1,"Energía primaria","EP06","Nuclear"
2013,"Balance Energético","bf022","bc006",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE04","Comercial, Servicios, Público",2,"Utilización",1,"Energía primaria","EP06","Nuclear"
2013,"Balance Energético","bf023","bc006",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE05","Agro, Pesca Y Minería",2,"Utilización",1,"Energía primaria","EP06","Nuclear"
2013,"Balance Energético","bf024","bc006",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE06","Construcción Y Otros",2,"Utilización",1,"Energía primaria","EP06","Nuclear"
2013,"Balance Energético","bf026","bc006",0,"Terajoules",7,"CONSUMO NO ENERGÉTICO","CN01","Consumo No Energético",2,"Utilización",1,"Energía primaria","EP06","Nuclear"
2013,"Balance Energético","bf001","bc007",0,"Terajoules",1,"OFERTA TOTAL","OT01","Producción",1,"Oferta",1,"Energía primaria","EP07","Leña"
2013,"Balance Energético","bf002","bc007",0,"Terajoules",1,"OFERTA TOTAL","OT02","Importación",1,"Oferta",1,"Energía primaria","EP07","Leña"
2013,"Balance Energético","bf003","bc007",0,"Terajoules",1,"OFERTA TOTAL","OT03","Exportación",2,"Utilización",1,"Energía primaria","EP07","Leña"
2013,"Balance Energético","bf004","bc007",0,"Terajoules",1,"OFERTA TOTAL","OT04","Variación De Inventarios",2,"Utilización",1,"Energía primaria","EP07","Leña"
2013,"Balance Energético","bf005","bc007",0,"Terajoules",1,"OFERTA TOTAL","OT05","No Aprovechado",2,"Utilización",1,"Energía primaria","EP07","Leña"
2013,"Balance Energético","bf007","bc007",0,"Terajoules",2,"TRANSFORMACIÓN","TR01","Refinerías",2,"Utilización",1,"Energía primaria","EP07","Leña"
2013,"Balance Energético","bf008","bc007",0,"Terajoules",2,"TRANSFORMACIÓN","TR02","Centrales Eléctricas",2,"Utilización",1,"Energía primaria","EP07","Leña"
2013,"Balance Energético","bf009","bc007",0,"Terajoules",2,"TRANSFORMACIÓN","TR03","Autoproductores",2,"Utilización",1,"Energía primaria","EP07","Leña"
2013,"Balance Energético","bf010","bc007",0,"Terajoules",2,"TRANSFORMACIÓN","TR04","Centros De Gas",2,"Utilización",1,"Energía primaria","EP07","Leña"
2013,"Balance Energético","bf011","bc007",0,"Terajoules",2,"TRANSFORMACIÓN","TR05","Carbonera",2,"Utilización",1,"Energía primaria","EP07","Leña"
2013,"Balance Energético","bf012","bc007",0,"Terajoules",2,"TRANSFORMACIÓN","TR06","Coquería Y Altos Hornos",2,"Utilización",1,"Energía primaria","EP07","Leña"
2013,"Balance Energético","bf013","bc007",0,"Terajoules",2,"TRANSFORMACIÓN","TR07","Destilería",2,"Utilización",1,"Energía primaria","EP07","Leña"
2013,"Balance Energético","bf014","bc007",0,"Terajoules",2,"TRANSFORMACIÓN","TR08","Otros Centros",2,"Utilización",1,"Energía primaria","EP07","Leña"
2013,"Balance Energético","bf016","bc007",0,"Terajoules",3,"CONSUMO PROPIO","CP01","Consumo Propio",2,"Utilización",1,"Energía primaria","EP07","Leña"
2013,"Balance Energético","bf017","bc007",0,"Terajoules",4,"PÉRDIDAS","PE01","Pérdidas",2,"Utilización",1,"Energía primaria","EP07","Leña"
2013,"Balance Energético","bf018","bc007",0,"Terajoules",5,"AJUSTE","AJ01","Ajuste",2,"Utilización",1,"Energía primaria","EP07","Leña"
2013,"Balance Energético","bf019","bc007",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE01","Transporte",2,"Utilización",1,"Energía primaria","EP07","Leña"
2013,"Balance Energético","bf020","bc007",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE02","Industrial",2,"Utilización",1,"Energía primaria","EP07","Leña"
2013,"Balance Energético","bf021","bc007",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE03","Residencial",2,"Utilización",1,"Energía primaria","EP07","Leña"
2013,"Balance Energético","bf022","bc007",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE04","Comercial, Servicios, Público",2,"Utilización",1,"Energía primaria","EP07","Leña"
2013,"Balance Energético","bf023","bc007",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE05","Agro, Pesca Y Minería",2,"Utilización",1,"Energía primaria","EP07","Leña"
2013,"Balance Energético","bf024","bc007",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE06","Construcción Y Otros",2,"Utilización",1,"Energía primaria","EP07","Leña"
2013,"Balance Energético","bf026","bc007",0,"Terajoules",7,"CONSUMO NO ENERGÉTICO","CN01","Consumo No Energético",2,"Utilización",1,"Energía primaria","EP07","Leña"
2013,"Balance Energético","bf001","bc008",0,"Terajoules",1,"OFERTA TOTAL","OT01","Producción",1,"Oferta",1,"Energía primaria","EP08","Caña De Azúcar Y Derivados"
